Student_ID,Student_Seq,Gender,College,Course,Semester,Year,Year_Numeric,Sem_Numeric,GWA,Avg_Grade,Std_Grade,Sub_Count,Min_Grade,Max_Grade,is_inc,is_drop,fail_count,fail_rate,inc_rate,drop_rate,is_irregular
55_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,55,0,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2024-2025,2024.0,2,1.55,1.55,0.32914029430219166,10,1.0,2.0,0,0,0,0.0,0,0,0
560_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,560,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.83,1.8333333333333333,0.43779751788545657,6,1.25,2.5,0,0,0,0.0,0,0,0
560_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,560,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.56,1.5625,0.32043497223082784,8,1.0,2.0,0,0,0,0.0,0,0,0
560_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,560,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,2.0,2.0,0.5345224838248488,8,1.25,2.75,0,0,0,0.0,0,0,0
560_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,560,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.62,1.625,0.46022337571613586,10,1.0,2.5,0,0,0,0.0,0,0,0
560_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,560,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.42,1.4166666666666667,0.2886751345948129,3,1.25,1.75,0,0,0,0.0,0,0,0
560_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,560,1,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,5.0,5.0,0.0,9,5.0,5.0,1,0,9,1.0,1,0,1
560_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,560,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.66,1.6590909090909092,0.6640098575390961,11,1.0,2.75,0,0,0,0.0,0,0,0
560_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,560,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,2.03,2.0277777777777777,0.5068968775248516,9,1.25,2.75,0,0,0,0.0,0,0,0
561_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,561,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.83,1.8333333333333333,0.8779711460710615,3,1.0,2.75,0,0,0,0.0,0,0,0
561_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,561,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.75,1.75,,1,1.75,1.75,0,0,0,0.0,0,0,0
561_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,561,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.0,1.0,,1,1.0,1.0,0,0,0,0.0,0,0,0
561_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,561,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.5,1.5,0.37267799624996495,10,1.0,2.0,0,0,0,0.0,0,0,0
561_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,561,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.75,1.75,0.27386127875258304,6,1.25,2.0,0,0,0,0.0,0,0,0
561_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,561,1,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,2.04,2.0357142857142856,0.6025738445163697,7,1.5,3.0,0,0,1,0.14285714285714285,0,0,0
561_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,561,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.39,1.3863636363636365,0.3931226965534482,11,1.0,2.25,0,0,0,0.0,0,0,0
561_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,561,1,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.9,1.9,0.31622776601683794,10,1.5,2.25,0,0,0,0.0,0,0,0
562_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,562,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.83,1.8333333333333333,0.6291528696058958,3,1.25,2.5,0,0,0,0.0,0,0,0
562_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,562,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.14,1.1363636363636365,0.13055824196677338,11,1.0,1.25,0,0,0,0.0,0,0,0
562_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,562,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.0,1.0,,1,1.0,1.0,0,0,0,0.0,0,0,0
562_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,562,1,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.58,1.575,0.3545341231030441,10,1.0,2.25,0,0,0,0.0,0,0,0
562_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,562,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.2,1.2045454545454546,0.21846572437632572,11,1.0,1.75,0,0,0,0.0,0,0,0
562_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,562,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,1.82,1.8214285714285714,0.5345224838248488,7,1.5,3.0,0,0,1,0.14285714285714285,0,0,0
562_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,562,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.55,1.5454545454545454,0.5789881455844089,11,1.0,2.75,0,0,0,0.0,0,0,0
562_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,562,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.42,1.4166666666666667,0.46770717334674267,9,1.0,2.25,0,0,0,0.0,0,0,0
563_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,563,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.54,1.5416666666666667,0.3679900360969936,6,1.0,2.0,0,0,0,0.0,0,0,0
563_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,563,0,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,2.25,2.25,1.378404875209022,6,1.25,5.0,1,0,1,0.16666666666666666,1,0,1
563_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,563,0,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.62,1.625,0.48181205582971576,8,1.0,2.25,0,0,0,0.0,0,0,0
563_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,563,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,2.02,2.025,1.1208255885729947,10,1.0,5.0,1,0,1,0.1,1,0,1
563_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,563,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.77,1.7727272727272727,0.45352157410846305,11,1.25,2.5,0,0,0,0.0,0,0,0
563_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,563,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,2.73,2.727272727272727,1.5388898005321299,11,1.0,5.0,1,0,3,0.2727272727272727,1,0,1
563_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,563,1,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.8,1.7954545454545454,0.620666796862272,11,1.0,2.75,0,0,0,0.0,0,0,0
563_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,563,1,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.65,1.65,0.3791437722025775,5,1.25,2.0,0,0,0,0.0,0,0,0
564_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,564,1,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.46,1.4583333333333333,0.3667011003115439,12,1.0,2.25,0,0,0,0.0,0,0,0
564_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,564,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
564_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,564,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.75,1.75,0.4225771273642583,8,1.25,2.5,0,0,0,0.0,0,0,0
564_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,564,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.91,1.90625,0.516469816570699,8,1.0,2.5,0,0,0,0.0,0,0,0
564_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,564,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,2.29,2.2857142857142856,1.2452289902243836,7,1.5,5.0,1,0,1,0.14285714285714285,1,0,1
564_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,564,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,3.0,3.0,1.541103500742244,6,0.0,5.0,1,1,2,0.3333333333333333,1,1,1
564_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,564,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.66,1.65625,0.4806524583462418,8,1.0,2.5,0,0,0,0.0,0,0,0
564_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,564,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.0,1.0,,1,1.0,1.0,0,0,0,0.0,0,0,0
565_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,565,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.4,1.3958333333333333,0.45798885126036404,12,1.0,2.5,0,0,0,0.0,0,0,0
565_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,565,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.89,1.8888888888888888,0.5743353646704259,9,1.0,2.75,0,0,0,0.0,0,0,0
565_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,565,0,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.0,1.0,,1,1.0,1.0,0,0,0,0.0,0,0,0
565_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,565,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.53,1.53125,0.3644344934278313,8,1.0,2.0,0,0,0,0.0,0,0,0
565_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,565,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,2.8,2.7954545454545454,1.1927813180660034,11,1.25,5.0,1,0,3,0.2727272727272727,1,0,1
565_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,565,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,1.34,1.34375,0.37648515432692886,8,1.0,2.0,0,0,0,0.0,0,0,0
565_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,565,1,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.38,1.375,0.44487826050130463,10,1.0,2.25,0,0,0,0.0,0,0,0
565_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,565,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.53,1.5277777777777777,0.5068968775248516,9,1.0,2.5,0,0,0,0.0,0,0,0
566_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,566,1,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.75,1.75,0.5,6,1.0,2.5,0,0,0,0.0,0,0,0
566_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,566,0,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.59,1.59375,0.5499594140869462,8,1.0,2.75,0,0,0,0.0,0,0,0
566_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,566,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.58,1.5833333333333333,0.2041241452319315,6,1.25,1.75,0,0,0,0.0,0,0,0
566_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,566,1,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.42,1.425,0.33437337746231466,10,1.0,2.0,0,0,0,0.0,0,0,0
566_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,566,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.83,1.8333333333333333,0.7637626158259733,3,1.0,2.5,0,0,0,0.0,0,0,0
566_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,566,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,1.68,1.6785714285714286,0.6725927091345493,7,1.0,3.0,0,0,1,0.14285714285714285,0,0,0
566_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,566,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.77,1.7727272727272727,0.5056498968474316,11,1.0,2.5,0,0,0,0.0,0,0,0
566_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,566,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.72,1.725,0.4779876799899995,10,1.25,2.5,0,0,0,0.0,0,0,0
567_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,567,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.4,1.3958333333333333,0.3762605077562216,12,1.0,2.25,0,0,0,0.0,0,0,0
567_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,567,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.64,1.6388888888888888,0.377307714089059,9,1.0,2.25,0,0,0,0.0,0,0,0
567_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,567,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.5,1.5,,1,1.5,1.5,0,0,0,0.0,0,0,0
567_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,567,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.81,1.8125,0.3471825374147068,8,1.25,2.25,0,0,0,0.0,0,0,0
567_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,567,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.2,1.2045454545454546,0.21846572437632572,11,1.0,1.75,0,0,0,0.0,0,0,0
567_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,567,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,2.5,2.5,1.4577379737113252,10,1.0,5.0,1,0,2,0.2,1,0,1
567_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,567,1,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.48,1.4772727272727273,0.4535215741084631,11,1.0,2.5,0,0,0,0.0,0,0,0
567_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,567,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.81,1.8055555555555556,0.4639803635691685,9,1.25,2.75,0,0,0,0.0,0,0,0
568_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,568,1,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.71,1.7142857142857142,0.6523766075628694,7,1.0,2.75,0,0,0,0.0,0,0,0
568_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,568,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.58,1.5833333333333333,0.5153882032022076,9,1.0,2.5,0,0,0,0.0,0,0,0
568_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,568,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.14,1.1388888888888888,0.13176156917368245,9,1.0,1.25,0,0,0,0.0,0,0,0
568_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,568,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.8,1.8,0.4048319267163707,10,1.0,2.5,0,0,0,0.0,0,0,0
568_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,568,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.55,1.55,0.510990323891863,10,1.0,2.75,0,0,0,0.0,0,0,0
568_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,568,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,1.77,1.7727272727272727,0.5750494049921434,11,1.0,2.75,0,0,0,0.0,0,0,0
568_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,568,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.48,1.4772727272727273,0.3250874008352495,11,1.0,2.25,0,0,0,0.0,0,0,0
568_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,568,1,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.32,1.325,0.20581815058714115,10,1.0,1.75,0,0,0,0.0,0,0,0
569_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,569,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.71,1.7083333333333333,0.4005204946899305,6,1.25,2.25,0,0,0,0.0,0,0,0
569_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,569,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.38,1.375,0.32732683535398854,8,1.0,2.0,0,0,0,0.0,0,0,0
569_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,569,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.47,1.4722222222222223,0.36324157862838946,9,1.0,2.0,0,0,0,0.0,0,0,0
569_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,569,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.28,1.28125,0.24775780224127872,8,1.0,1.75,0,0,0,0.0,0,0,0
569_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,569,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,2.05,2.05,1.1773322008299574,10,1.0,5.0,1,0,1,0.1,1,0,1
569_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,569,1,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,1.6,1.6,0.5163977794943223,10,1.0,2.5,0,0,0,0.0,0,0,0
569_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,569,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.81,1.8125,0.546906886825484,8,1.0,2.75,0,0,0,0.0,0,0,0
569_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,569,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.62,1.625,0.5803495115493383,10,1.0,2.75,0,0,0,0.0,0,0,0
56_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,56,1,CAHS,Bachelor of Science in Midwifery,2sem,2024-2025,2024.0,2,1.88,1.875,0.8660254037844386,8,1.0,3.0,0,0,2,0.25,0,0,0
56_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,56,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.61,1.6071428571428572,0.4531634835874829,7,1.0,2.25,0,0,0,0.0,0,0,0
56_CAHS_Bachelor_of_Science_in_Public_Health_2sem_2024-2025,56,0,CAHS,Bachelor of Science in Public Health,2sem,2024-2025,2024.0,2,2.03,2.0277777777777777,0.6548430685625712,9,1.0,3.0,0,0,1,0.1111111111111111,0,0,0
56_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,56,0,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.31,1.3055555555555556,0.3004626062886658,9,1.0,1.75,0,0,0,0.0,0,0,0
56_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,56,1,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.78,1.78125,0.5580178568571337,8,1.0,2.75,0,0,0,0.0,0,0,0
56_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,56,0,CCST,Bachelor of Science in Computer Science,2sem,2024-2025,2024.0,2,1.71,1.7142857142857142,0.44320263021395917,7,1.0,2.25,0,0,0,0.0,0,0,0
56_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,56,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2024-2025,2024.0,2,2.42,2.4166666666666665,0.2886751345948129,3,2.25,2.75,0,0,0,0.0,0,0,0
56_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,56,0,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.32,1.325,0.23717082451262844,10,1.0,1.75,0,0,0,0.0,0,0,0
56_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,56,0,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,1.84,1.8409090909090908,1.1026826791552913,11,1.0,5.0,1,0,1,0.09090909090909091,1,0,1
56_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,56,0,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,2.28,2.2777777777777777,1.1887785514739255,9,1.25,5.0,1,0,2,0.2222222222222222,1,0,1
56_CEA_Bachelor_of_Science_in_Computer_Engineering_2sem_2024-2025,56,0,CEA,Bachelor of Science in Computer Engineering,2sem,2024-2025,2024.0,2,1.62,1.625,0.5509731650193397,8,1.0,2.75,0,0,0,0.0,0,0,0
56_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,56,0,CEA,Bachelor of Science in Electrical Engineering,2sem,2024-2025,2024.0,2,2.85,2.85,1.5907719998653345,10,1.25,5.0,1,0,4,0.4,1,0,1
56_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2024-2025,56,1,CEA,Bachelor of Science in Electronics Engineering,2sem,2024-2025,2024.0,2,2.65,2.65,1.3416407864998738,5,1.75,5.0,1,0,1,0.2,1,0,1
56_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,56,1,CEA,Bachelor of Science in Industrial Engineering,2sem,2024-2025,2024.0,2,2.61,2.611111111111111,1.0466547239233726,9,1.5,5.0,1,0,3,0.3333333333333333,1,0,1
56_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,56,1,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,1.66,1.65625,0.4419417382415922,8,1.0,2.25,0,0,0,0.0,0,0,0
56_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,56,1,COAS,Bachelor of Arts in Communication,2sem,2024-2025,2024.0,2,1.67,1.6666666666666667,0.30276503540974914,6,1.5,2.25,0,0,0,0.0,0,0,0
56_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,56,1,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.59,1.59375,0.516469816570699,8,1.0,2.25,0,0,0,0.0,0,0,0
56_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,56,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2024-2025,2024.0,2,1.0,1.0,0.0,2,1.0,1.0,0,0,0,0.0,0,0,0
570_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,570,0,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.54,1.5416666666666667,0.292261298612503,6,1.25,2.0,0,0,0,0.0,0,0,0
570_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,570,1,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.25,1.25,0.22360679774997896,11,1.0,1.5,0,0,0,0.0,0,0,0
570_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,570,0,CBA,Bachelor of Science in Tourism Management,2sem,2024-2025,2024.0,2,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
570_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,570,1,CCST,Bachelor of Science in Information Technology,2sem,2024-2025,2024.0,2,1.25,1.25,0.2988071523335984,8,1.0,1.75,0,0,0,0.0,0,0,0
570_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,570,1,CEA,Bachelor of Science in Architecture,2sem,2024-2025,2024.0,2,2.2,2.2,0.51234753829798,6,0.0,3.0,0,1,1,0.16666666666666666,0,1,1
570_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,570,1,CEA,Bachelor of Science in Civil Engineering,2sem,2024-2025,2024.0,2,2.54,2.5416666666666665,1.382178232597615,6,1.0,5.0,1,0,2,0.3333333333333333,1,0,1
570_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,570,0,CEA,Bachelor of Science in Mechanical Engineering,2sem,2024-2025,2024.0,2,2.17,2.1666666666666665,0.6291528696058959,3,1.5,2.75,0,0,0,0.0,0,0,0
570_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,570,0,CTEC,Bachelor of Science in Industrial Technology,2sem,2024-2025,2024.0,2,1.94,1.9444444444444444,0.5416666666666666,9,1.25,2.75,0,0,0,0.0,0,0,0
571_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,571,1,CAHS,Bachelor of Science in Nursing,2sem,2024-2025,2024.0,2,1.5,1.5,0.3872983346207417,6,1.0,2.0,0,0,0,0.0,0,0,0
571_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,571,0,CBA,Bachelor of Science in Hospitality Management,2sem,2024-2025,2024.0,2,1.5,1.5,0.45069390943299864,9,1.0,2.25,0,0,0,0.0,0,0,0
